timestamp,x,y,theta,qw,qz
1769097853.2430568,0.0,0.0,0.0,1.0,0.0
1769097853.2930622,0.0,0.0,8.444534495319651e-06,0.9999999999910862,4.22226724764728e-06
1769097853.3430595,0.0,0.0,7.382344093886349e-06,0.9999999999931877,3.6911720469347923e-06
1769097853.3930593,0.0,0.0,1.0835167582656128e-05,0.9999999999853249,5.417583791301564e-06
1769097853.4430604,0.0,0.0,1.1495885413039813e-05,0.9999999999834805,5.747942706488256e-06
1769097853.4930604,0.0,0.0,8.779940807512355e-06,0.999999999990364,4.389970403742077e-06
1769097853.5430603,0.0,0.0,3.7005773778162164e-06,0.9999999999982883,1.8502886889070524e-06
1769097853.5930607,0.0,0.0,6.068686688193673e-06,0.9999999999953963,3.0343433440921805e-06
1769097853.6430602,0.0,0.0,-1.5329582917510463e-05,0.9999999999706255,-7.664791458680183e-06
1769097853.693073,0.0,0.0,-9.730453091322457e-06,0.9999999999881648,-4.8652265456420345e-06
1769097853.74306,0.0,0.0,-5.092946198372126e-06,0.9999999999967577,-2.546473099183311e-06
1769097853.793061,0.0,0.0,-4.725174438793041e-06,0.9999999999972091,-2.3625872193943226e-06
1769097853.8434985,0.0,0.0,-1.5877211062775402e-05,0.9999999999684893,-7.938605531304317e-06
1769097853.8930628,0.0,0.0,-1.6703125824969563e-05,0.9999999999651257,-8.351562912387698e-06
1769097853.9430625,0.0,0.0,-5.690477205114642e-06,0.9999999999959523,-2.845238602553482e-06
1769097853.9930654,0.0,0.0,-1.0942472799932758e-05,0.9999999999850328,-5.471236399939082e-06
1769097854.0430634,0.0,0.0,-1.1949038673673654e-05,0.9999999999821526,-5.974519336801283e-06
1769097854.0930614,0.0,0.0,6.709042043721091e-06,0.9999999999943736,3.354521021854254e-06
1769097854.1445248,0.0,0.0,1.343200269963972e-06,0.9999999999997745,6.716001349819355e-07
1769097854.1930807,0.0,0.0,4.764937244959297e-06,0.9999999999971619,2.382468622477394e-06
1769097854.2430649,0.0,0.0,9.573659040304122e-06,0.9999999999885432,4.78682952013378e-06
1769097854.2930758,0.0,0.0,3.3107849526375085e-06,0.9999999999986299,1.6553924763179983e-06
1769097854.3430674,0.0,0.0,4.097761651609871e-06,0.999999999997901,2.048880825803502e-06
1769097854.3930683,0.0,0.0,1.673509097497686e-05,0.9999999999649921,8.367545487390787e-06
1769097854.443519,0.0,0.0,4.979864392811891e-06,0.9999999999969001,2.4899321964033727e-06
1769097854.4930701,0.0,0.0,-5.708045037781637e-07,0.9999999999999593,-2.85402251889078e-07
1769097854.543068,0.0,0.0,-6.7521317350832275e-06,0.9999999999943011,-3.3760658675352004e-06
1769097854.593071,0.0,0.0,-6.474103932441847e-06,0.9999999999947607,-3.2370519662152704e-06
1769097854.6430688,0.0,0.0,-6.474103932441847e-06,0.9999999999947607,-3.2370519662152704e-06
1769097854.6930828,0.0,0.0,-1.8680295612397835e-06,0.9999999999995638,-9.34014780619756e-07
1769097854.743068,0.0,0.0,-1.893931336742433e-05,0.9999999999551628,-9.469656683570637e-06
1769097854.7930737,0.0,0.0,-3.620482397719531e-05,0.9999999998361513,-1.810241198760897e-05
1769097854.8430693,2.531068649651053e-05,-4.2085659547851924e-10,-1.662762467931303e-05,0.9999999999654403,-8.313812339560739e-06
1769097854.8930721,2.531068649675355e-05,-4.062411153910286e-10,-1.5838960962386562e-05,0.9999999999686409,-7.919480481110499e-06
1769097854.9430714,-5.972429311090072e-16,-1.1884440737624167e-10,-6.189522428837787e-06,0.9999999999952113,-3.094761214413953e-06
1769097854.9930735,-3.0930042627210663e-16,-1.682016002012487e-10,-4.45207923546878e-07,0.9999999999999752,-2.2260396177343716e-07
1769097855.0430708,-4.397460543853692e-16,-1.458414765244321e-10,-4.009074348680753e-06,0.9999999999979909,-2.004537174339034e-06
1769097855.0930736,-4.06334312511477e-16,-1.5156869553026512e-10,-2.7586746644037285e-06,0.9999999999990488,-1.3793373322014267e-06
1769097855.149567,-2.676274483329245e-16,-1.7534490545554433e-10,4.352772348161356e-06,0.9999999999976317,2.1763861740789596e-06
1769097855.1930869,-3.46470232731406e-16,-1.6183019871011075e-10,-1.1853201716829094e-06,0.9999999999998244,-5.926600858414201e-07
1769097855.2430737,-3.154706616270987e-16,-1.6714393941454227e-10,1.798049381372126e-06,0.9999999999995959,8.990246906859419e-07
1769097855.2930832,-3.932772561130964e-16,-1.5380684946570756e-10,-8.461512604094348e-06,0.9999999999910504,-4.230756302034553e-06
1769097855.343075,-3.265930981652757e-16,-1.6523740517358448e-10,3.586082213072002e-06,0.9999999999983925,1.7930411065350403e-06
1769097855.3930774,-3.6560357663233047e-16,-1.5855048790520537e-10,-6.070567490283213e-06,0.9999999999953936,-3.0352837451369455e-06
1769097855.4486015,-3.893070496788644e-16,-1.5448739589854653e-10,-1.4110009410814547e-05,0.9999999999751135,-7.055004705348749e-06
1769097855.4930794,-3.6140569589307927e-16,-1.592700607561152e-10,-1.1439337799563502e-06,0.9999999999998365,-5.719668899781439e-07
1769097855.5430763,-3.726226705664641e-16,-1.573473214155615e-10,-8.286079556082142e-06,0.9999999999914176,-4.1430397780292185e-06
1769097855.5930781,-3.782893748071141e-16,-1.563759725900504e-10,-1.3229794198258436e-05,0.9999999999781216,-6.614897099080976e-06
1769097855.6430752,-3.859262496140474e-16,-1.5506691020400306e-10,-2.235848492182405e-05,0.9999999999375123,-1.117924246067917e-05
1769097855.6930904,-3.745087486184723e-16,-1.570240224356186e-10,-3.6588164913904773e-06,0.9999999999983267,-1.8294082456942182e-06
1769097855.7446077,-3.788003511915727e-16,-1.562883844100732e-10,-1.3289395480893106e-05,0.999999999977924,-6.6446977403976565e-06
1769097855.7930806,-3.7710455092784313e-16,-1.5657906723460794e-10,-8.075315766587021e-06,0.9999999999918486,-4.03765788328254e-06
1769097855.8526158,-3.743668052922228e-16,-1.5704835341838854e-10,3.458317510458321e-06,0.999999999998505,1.7291587552282988e-06
1769097855.89308,-3.7450189538343854e-16,-1.5702519717167651e-10,2.678547340270758e-06,0.9999999999991032,1.3392736701349785e-06
1769097855.9436018,-3.7552543512667755e-16,-1.5684974878311811e-10,-5.416472445771024e-06,0.9999999999963327,-2.7082362228822014e-06
1769097855.998658,-3.749929485155305e-16,-1.5694102410337e-10,3.537423359499328e-07,0.9999999999999843,1.7687116797496546e-07
1769097856.0430834,-3.756164491259824e-16,-1.568341477675056e-10,-8.903683744717848e-06,0.9999999999900906,-4.451841872344219e-06
1769097856.09308,2.5310686498905675e-05,-3.4884459888591787e-10,-7.585702814456651e-06,0.9999999999928071,-3.7928514072192318e-06
1769097856.1431167,-4.506215279392878e-19,-1.310517709477134e-10,-1.1354481919664744e-05,0.9999999999838844,-5.6772409598018756e-06
1769097856.1930811,-8.2282179084591675e-16,-1.692811807922491e-10,-3.7010119007699146e-06,0.9999999999982878,-1.850505950383901e-06
1769097856.243093,2.5310686498900146e-05,-1.8382038547855428e-10,-4.831701730107048e-08,0.9999999999999997,-2.4158508650535237e-08
1769097856.2930813,5.0621372997802216e-05,-6.670691171595102e-10,-0.00022455998963627727,0.9999999936966014,-0.00011227999458222345
1769097856.3430884,0.00010124274327020377,-1.8696494819608994e-08,-0.0009990065636144975,0.9999998752482383,-0.0004995032610359437
1769097856.4006193,0.00025310676162102163,-1.9647778591763927e-07,-0.0028370013644186706,0.999998993928076,-0.001418500206504733
1769097856.4431171,0.0007340082269927761,-1.4239125069989287e-06,-0.0026213273960509296,0.9999991410804583,-0.0013106633227738889
