timestamp,x,y,theta,qw,qz
1769097853.330932,0.0,0.0,8.444534495319651e-06,0.9999999999910862,4.22226724764728e-06
1769097853.531583,0.0,0.0,8.779940807512355e-06,0.999999999990364,4.389970403742077e-06
1769097853.732205,0.0,0.0,-9.730453091322457e-06,0.9999999999881648,-4.8652265456420345e-06
1769097853.9328585,0.0,0.0,-1.670312582496956e-05,0.9999999999651257,-8.351562912387696e-06
1769097854.1334858,0.0,0.0,6.709042043721091e-06,0.9999999999943736,3.354521021854254e-06
1769097854.3341324,0.0,0.0,3.310784952637509e-06,0.9999999999986299,1.6553924763179985e-06
1769097854.5348296,0.0,0.0,-5.708045037781641e-07,0.9999999999999593,-2.854022518890782e-07
1769097854.7354677,0.0,0.0,-1.8680295612397837e-06,0.9999999999995638,-9.340147806197561e-07
1769097854.936161,2.531068649675355e-05,-4.062411153910286e-10,-1.5838960962386562e-05,0.9999999999686409,-7.919480481110499e-06
1769097855.1368022,-4.0633525732504394e-16,-1.5156869553026512e-10,-2.7586746644037285e-06,0.9999999999990488,-1.3793373322014267e-06
1769097855.3374915,-3.9327820092666335e-16,-1.5380684946570756e-10,-8.461512604094347e-06,0.9999999999910504,-4.2307563020345525e-06
1769097855.5381823,-3.614066407066462e-16,-1.592700607561152e-10,-1.1439337799563502e-06,0.9999999999998365,-5.719668899781439e-07
1769097855.738821,-3.7450969343203926e-16,-1.570240224356186e-10,-3.6588164913904778e-06,0.9999999999983267,-1.8294082456942184e-06
1769097855.9394515,-3.745028401970055e-16,-1.5702519717167651e-10,2.678547340270758e-06,0.9999999999991032,1.3392736701349785e-06
1769097856.1401165,2.5310686498905672e-05,-3.4884459888591787e-10,-7.585702814456651e-06,0.9999999999928071,-3.7928514072192318e-06
1769097856.340856,5.0621372997802216e-05,-6.670691171595102e-10,-0.00022455998963627727,0.9999999936966014,-0.00011227999458222345
1769097856.5415125,0.0011895996516414669,-2.365594257982461e-06,-0.0016551528334748408,0.9999996575586568,-0.0008275763222719584
