timestamp,x,y,theta,qw,qz
1769099704.181858,1.8786242093199457e-15,9.925179501205934e-11,6.825022419896617e-06,0.9999999999941774,3.4125112099416853e-06
1769099704.3824992,6.420308038715999e-15,-6.790349275349037e-11,2.5136467310272348e-05,0.9999999999210197,1.2568233654805294e-05
1769099704.5831707,5.347444341467251e-15,-3.171743459320056e-11,1.7503415715134447e-05,0.9999999999617039,8.751707857455505e-06
1769099704.7838123,5.7470787320926095e-15,-4.5196493805573473e-11,2.540508558946866e-05,0.9999999999193228,1.2702542794392727e-05
1769099704.9844081,9.188992971386811e-15,-1.3833275103822205e-10,2.4834528115808036e-05,0.9999999999229058,1.2417264057584919e-05
1769099705.1850805,1.0507271280356669e-14,-1.593425236570189e-10,3.4572951240761846e-05,0.9999999998505888,1.7286475619519995e-05
1769099705.3856988,2.531068650170116e-05,4.611170929853788e-10,2.2950924297033475e-05,0.9999999999341569,1.1475462148264877e-05
1769099705.586345,8.094389145497233e-15,-8.874603907289211e-11,1.602602725534561e-05,0.9999999999678958,8.013013627587055e-06
1769099705.7869601,9.897002103221904e-15,-1.5127741678207376e-10,3.264196935805123e-05,0.9999999998668128,1.632098467830103e-05
1769099705.9875767,2.5310686501125308e-05,4.998194618841157e-10,2.200941673813972e-05,0.9999999999394482,1.100470836884774e-05
1769099706.1882334,6.265651788638776e-15,1.608316121848401e-13,1.5792860645287466e-05,0.9999999999688232,7.896430322561671e-06
1769099706.3888645,5.980061423347159e-15,1.0316780584742575e-11,1.593677769584489e-05,0.9999999999682524,7.96838884783812e-06
1769099706.5895476,2.5310686504416285e-05,2.4694360367483707e-10,8.116943304657285e-06,0.9999999999917644,4.0584716523175e-06
1769099706.790224,5.07424235008519e-15,2.468738459218391e-11,1.2704391227131484e-05,0.9999999999798248,6.352195613523023e-06
1769099706.9908836,2.53106865030654e-05,2.968184459448804e-10,1.0724642771954195e-05,0.9999999999856227,5.362321385951399e-06
1769099707.191557,6.822037238504025e-15,-5.022717594709101e-11,2.3503435446427087e-05,0.9999999999309486,1.1751717722943052e-05
1769099707.3922043,7.366227642505607e-15,-7.960463419594307e-11,1.6556526303521576e-05,0.9999999999657352,8.278263151666237e-06
1769099707.5928214,7.073260251874059e-15,-7.092289331807197e-11,1.6896163370170377e-05,0.999999999964315,8.448081684984698e-06
1769099707.7934697,6.424832457741901e-15,-5.1707505303284637e-11,1.2717501643384933e-06,0.9999999999997978,6.358750821692038e-07
1769099707.994124,6.399559948193601e-15,-5.095858448053065e-11,9.782830644211757e-07,0.9999999999998803,4.891415322105684e-07
1769099708.1947181,6.4703073416675775e-15,-1.2182338563786798e-11,3.871715573471488e-06,0.9999999999981263,1.935857786734535e-06
1769099708.395414,6.7873117969577405e-15,1.548658243466567e-11,-1.405020204984336e-06,0.9999999999997532,-7.025101024921103e-07
1769099708.5961065,6.722069881110282e-15,9.792109107094633e-12,9.695397573192253e-06,0.99999999998825,4.847698786577138e-06
1769099708.79673,6.744013818595068e-15,1.1707429420513459e-11,4.923295727438533e-06,0.9999999999969701,2.4616478637167804e-06
1769099708.9973943,7.851417613983736e-15,-3.472721203955119e-11,2.122422275179481e-05,0.9999999999436916,1.061211137569822e-05
1769099709.1980667,7.410357494411445e-15,-2.072170858005968e-11,1.14612831551151e-05,0.9999999999835799,5.730641577526185e-06
1769099709.3987124,7.424314376717582e-15,-2.1164897965696973e-11,1.144829874589886e-05,0.9999999999836171,5.72414937291817e-06
