timestamp,x,y,theta,qw,qz
1769099703.9625347,0.0,0.0,0.0,1.0,0.0
1769099704.0125253,0.0,0.0,0.0,1.0,0.0
1769099704.0625045,0.0,0.0,0.0,1.0,0.0
1769099704.1125233,2.5310686077177322e-05,4.003942788433079e-09,0.0003163835812429738,0.9999999874876787,0.00015819178996170474
1769099704.1625092,0.0,0.0,0.0,1.0,0.0
1769099704.2125235,0.0,0.0,0.0,1.0,0.0
1769099704.262516,2.5310686077177322e-05,4.003942788433079e-09,0.0003163835812429738,0.9999999874876787,0.00015819178996170474
1769099704.312541,0.0,0.0,0.0,1.0,0.0
1769099704.3625166,0.0,0.0,0.0,1.0,0.0
1769099704.412553,0.0,0.0,0.0,1.0,0.0
1769099704.4625223,0.0,0.0,0.0,1.0,0.0
1769099704.512556,0.0,0.0,0.0,1.0,0.0
1769099704.562514,0.0,0.0,0.0,1.0,0.0
1769099704.612527,0.0,0.0,0.0,1.0,0.0
1769099704.6625197,0.0,0.0,0.0,1.0,0.0
1769099704.7125392,0.0,0.0,0.0,1.0,0.0
1769099704.7625144,0.0,0.0,0.0,1.0,0.0
1769099704.812544,0.0,0.0,0.0,1.0,0.0
1769099704.8625197,2.5310686077177322e-05,4.003942788433079e-09,0.0003163835812429738,0.9999999874876787,0.00015819178996170474
1769099704.9125373,0.0,0.0,0.0,1.0,0.0
1769099704.9625268,0.0,0.0,0.0,1.0,0.0
1769099705.0125442,0.0,0.0,0.0,1.0,0.0
1769099705.0625248,0.0,0.0,0.0,1.0,0.0
1769099705.1125548,0.0,0.0,0.0,1.0,0.0
1769099705.1625223,0.0,0.0,0.0,1.0,0.0
1769099705.212556,2.5310686077177322e-05,4.003942788433079e-09,0.0003163835812429738,0.9999999874876787,0.00015819178996170474
1769099705.2625256,0.0,0.0,0.0,1.0,0.0
1769099705.312552,0.0,0.0,0.0,1.0,0.0
1769099705.362522,2.5310686077177322e-05,4.003942788433079e-09,0.0003163835812429738,0.9999999874876787,0.00015819178996170474
1769099705.412549,0.0,0.0,0.0,1.0,0.0
1769099705.4625185,0.0,0.0,0.0,1.0,0.0
1769099705.5125294,0.0,0.0,0.0,1.0,0.0
1769099705.5625207,0.0,0.0,0.0,1.0,0.0
1769099705.6125364,0.0,0.0,0.0,1.0,0.0
1769099705.6625187,2.5310686077177322e-05,4.003942788433079e-09,0.0003163835812429738,0.9999999874876787,0.00015819178996170474
1769099705.7125309,0.0,0.0,0.0,1.0,0.0
1769099705.7625232,0.0,0.0,0.0,1.0,0.0
1769099705.812549,2.5310686077177322e-05,4.003942788433079e-09,0.0003163835812429738,0.9999999874876787,0.00015819178996170474
1769099705.8625376,0.0,0.0,0.0,1.0,0.0
1769099705.9125316,0.0,0.0,0.0,1.0,0.0
1769099705.9625235,2.5310686077177322e-05,4.003942788433079e-09,0.0003163835812429738,0.9999999874876787,0.00015819178996170474
1769099706.0125482,0.0,0.0,0.0,1.0,0.0
1769099706.0625348,0.0,0.0,0.0,1.0,0.0
1769099706.1125522,0.0,0.0,0.0,1.0,0.0
1769099706.1625328,0.0,0.0,0.0,1.0,0.0
1769099706.2125456,2.5310686077177322e-05,4.003942788433079e-09,0.0003163835812429738,0.9999999874876787,0.00015819178996170474
1769099706.2625353,0.0,0.0,0.0,1.0,0.0
1769099706.3125544,0.0,0.0,0.0,1.0,0.0
1769099706.362527,0.0,0.0,0.0,1.0,0.0
1769099706.412559,0.0,0.0,0.0,1.0,0.0
1769099706.4625347,0.0,0.0,0.0,1.0,0.0
1769099706.5125504,0.0,0.0,0.0,1.0,0.0
1769099706.5625348,2.5310686077177322e-05,4.003942788433079e-09,0.0003163835812429738,0.9999999874876787,0.00015819178996170474
1769099706.6125555,0.0,0.0,0.0,1.0,0.0
1769099706.662521,0.0,0.0,0.0,1.0,0.0
1769099706.7125623,0.0,0.0,0.0,1.0,0.0
1769099706.7625444,0.0,0.0,0.0,1.0,0.0
1769099706.8125727,0.0,0.0,0.0,1.0,0.0
1769099706.8625422,0.0,0.0,0.0,1.0,0.0
